segmentnr	original	folio	analyzed
ZH_X44_0750_001:0876a10	兩篇之罪故。又有醜惡二種之分。如犯殺生妄語二種重罪。成即波羅夷。欲作未成即名惡偷蘭。如犯淫盜二	001	兩 篇 之 罪 故  又 有 醜 惡 二 種 之 分  如 犯 殺 生 妄 語 二 種 重 罪  成 即 波 羅 夷  欲 作 未 成 即 名 惡 偷 蘭  如 犯 淫 盜 二 
ZH_X44_0750_001:0876a11	種重罪。成即波羅夷。欲作未成名醜偷蘭。十三僧殘中。當例此說。如故〔瀉〕精等。成則僧殘。未成則偷蘭遮。醜惡	001	種 重 罪  成 即 波 羅 夷  欲 作 未 成 名 醜 偷 蘭  十三僧殘 中  當 例 此 說  如 故  瀉  精 等  成 則 僧 殘  未 成 則 偷 蘭 遮  醜 惡 
ZH_X44_0750_001:0876a12	亦可知○下明時分)如兜率天。壽四千歲。墮泥犂中。(梵語兜率陀。此云妙	001	亦 可 知  下 明 時 分  如 兜 率 天  壽 四 千 歲  墮 泥 犂 中   梵 語 兜 率 陀  此 云 妙 
ZH_X44_0750_001:0876a13	足。又云覩史陀。此云知足。於五欲知止足故。十地論名憙足謂後身菩薩於中教化。多修喜足故。論云。人間四	001	足  又 云 覩 史 陀  此 云 知 足  於 五 欲 知 止 足 故  十 地 論 名 憙 足 謂 後身菩薩 於 中 教 化  多 修 喜 足 故  論 云  人 間 四 
ZH_X44_0750_001:0876a14	百歲。此天為一日。犯此罪者。墮嘷呌地獄。謂獄卒捉〔提〕人擲銕鑊中。嘷咷大呌故)於人間數	001	百 歲  此 天 為 一 日  犯 此 罪 者  墮 嘷 呌 地 獄  謂 獄 卒 捉  提  人 擲 銕 鑊 中  嘷 咷 大 呌 故  於 人 間 數 
ZH_X44_0750_001:0876a15	五十億六十千歲(此中歲數五十億等者〔常〕依前第三篇四倍算。該五萬七千六百萬	001	五 十 億 六 十 千 歲  此 中 歲 數 五 十 億 等 者  常  依 前 第 三 篇 四 倍 算  該 五 萬 七 千 六 百 萬 
ZH_X44_0750_001:0876a16	歲是實。五億者亦以萬萬為億。但六十千筆悞也)。(△五明僧殘罪報)。	001	歲 是 實  五 億 者 亦 以 萬 萬 為 億  但 六 十 千 筆 悞 也     五 明 僧 殘 罪 報   
ZH_X44_0750_001:0876a17	犯僧伽婆尸沙。(梵語也。善見云。僧伽者為僧。婆者為初。謂僧前與覆藏羯磨也。言尸沙者	001	犯 僧伽婆尸沙   梵 語 也  善 見 云  僧 伽 者 為 僧  婆 者 為 初  謂 僧 前 與 覆 藏 羯 磨 也  言 尸 沙 者 
ZH_X44_0750_001:0876a18	云殘。謂未後與出罪羯磨也。若犯此罪。僧與作法除。故從境為名也。毗尼母云。僧殘者。如人為他斫。殘有咽喉。	001	云 殘  謂 未 後 與 出 罪 羯 磨 也  若 犯 此 罪  僧 與 作 法 除  故 從 境 為 名 也  毗 尼 母 云  僧 殘 者  如 人 為 他 斫  殘 有 咽 喉  
ZH_X44_0750_001:0876a19	故名為殘。理須早救。犯此罪者。急須懺悔者可也。即是初弄陰失精。至終於惡性不受人諫等○下明時分)	001	故 名 為 殘  理 須 早 救  犯 此 罪 者  急 須 懺 悔 者 可 也  即 是 初 弄 陰 失 精  至 終 於 惡 性 不 受 人 諫 等  下 明 時 分  
ZH_X44_0750_001:0876a20	如不憍樂天。壽八千歲。墮泥犂中。(墮大嘷呌地獄。如上解。梵語須涅密	001	如 不憍樂天  壽 八 千 歲  墮 泥 犂 中   墮 大 嘷 呌 地 獄  如 上 解  梵 語 須 涅 密 
ZH_X44_0750_001:0876a21	陀。或尼摩羅。大論云。秦言化自樂。即化樂天。自化五塵。而自娛樂故。今不憍者。憍逸也。以自化樂。無憍逸故。楞	001	陀  或 尼 摩 羅  大 論 云  秦 言 化 自 樂  即 化 樂 天  自 化 五 塵  而 自 娛 樂 故  今 不 憍 者  憍 逸 也  以 自 化 樂  無 憍 逸 故  楞 
ZH_X44_0750_001:0876a22	嚴名樂變化天。人間八百歲。此天為一日)於人間數二百三十億四十千	001	嚴 名 樂變化天  人 間 八 百 歲  此 天 為 一 日  於 人 間 數 二 百 三 十 億 四 十 千 
ZH_X44_0750_001:0876a23	歲(此中歲數。云二百三十等者。當依前第四篇中四倍算。該二十三萬零四百萬歲是實。今經二百等	001	歲  此 中 歲 數  云 二 百 三 十 等 者  當 依 前 第 四 篇 中 四 倍 算  該 二 十 三 萬 零 四 百 萬 歲 是 實  今 經 二 百 等 
ZH_X44_0750_001:0876a24	者。此以千萬為億也。四十千即四百萬歲可知)。(△六明波羅夷罪報)。	001	者  此 以 千 萬 為 億 也  四 十 千 即 四 百 萬 歲 可 知     六 明 波羅夷罪 報   
ZH_X44_0750_001:0876b01	犯波羅夷。(即淫殺盜妄四根本也。梵語波羅夷。僧祗義翻極惡。又云棄罪邊罪。犯此罪者。永棄	001	犯 波 羅 夷   即 淫 殺 盜 妄 四 根 本 也  梵 語 波 羅 夷  僧 祗 義 翻 極 惡  又 云 棄 罪 邊 罪  犯 此 罪 者  永 棄 
ZH_X44_0750_001:0876b02	於佛海邊外。不得與清眾同居。如大海下著死屍相似。佛法大海。不著破戒死屍故。極惡有三。一者退沒。由犯	001	於 佛 海 邊 外  不 得 與 清 眾 同 居  如 大 海 下 著 死 屍 相 似  佛 法 大 海  不 著 破 戒 死 屍 故  極 惡 有 三  一 者 退 沒  由 犯 
ZH_X44_0750_001:0876b03	此戒。道果無分故。二者不共住。非但失道而已。不得於說戒羯磨二種僧中共住故。三者墮落。捨此身已。墮在	001	此 戒  道 果 無 分 故  二 者 不 共 住  非 但 失 道 而 已  不 得 於 說 戒 羯 磨 二 種 僧 中 共 住 故  三 者 墮 落  捨 此 身 已  墮 在 
ZH_X44_0750_001:0876b04	阿鼻地獄故。四分云。譬如斷人頭。不可復起。若犯此法。不復更成比丘行故○下明時分)如他化	001	阿鼻地獄 故  四 分 云  譬 如 斷 人 頭  不 可 復 起  若 犯 此 法  不 復 更 成 比 丘 行 故  下 明 時 分  如 他 化 
ZH_X44_0750_001:0876b05	自在天。壽十六千歲。墮泥犂中。(此墮焰熱地獄。謂獄卒置罪人鐵城中。火	001	自 在 天  壽 十 六 千 歲  墮 泥 犂 中   此 墮 焰 熱 地 獄  謂 獄 卒 置 罪 人 鐵 城 中  火 
ZH_X44_0750_001:0876b06	燄燋爛。由燒炙眾生。故墮此獄。梵語婆舍跋提。或云波羅尼密。大論云。秦言他化自在。此天奪他所化。而自娛	001	燄 燋 爛  由 燒 炙 眾 生  故 墮 此 獄  梵 語 婆 舍 跋 提  或 云 波 羅 尼 密  大 論 云  秦 言 他 化 自 在  此 天 奪 他 所 化  而 自 娛 
ZH_X44_0750_001:0876b07	樂故。別行疏云。是欲界頂天。假他所作。以成己樂。即魔王天也。人間一千六百歲。此天一晝夜)於人	001	樂 故  別 行 疏 云  是 欲 界 頂 天  假 他 所 作  以 成 己 樂  即 魔 王 天 也  人 間 一 千 六 百 歲  此 天 一 晝 夜  於 人 
ZH_X44_0750_001:0876b08	間數五百二十一億六十千歲(此中歲數五百等者。當依上第五篇中四	001	間 數 五 百 二 十 一 億 六 十 千 歲  此 中 歲 數 五 百 等 者  當 依 上 第 五 篇 中 四 
ZH_X44_0750_001:0876b09	倍算。該九十二萬一千六百萬歲是實。此亦當以萬萬為億。五百等者。亦皆筆悞。自當察之。嗚呼痛哉。以是觀	001	倍 算  該 九 十 二 萬 一 千 六 百 萬 歲 是 實  此 亦 當 以 萬 萬 為 億  五 百 等 者  亦 皆 筆 悞  自 當 察 之  嗚 呼 痛 哉  以 是 觀 
ZH_X44_0750_001:0876b10	之。修行學道受戒之人。不可不慎。一有毀犯。依上所說。受如是苦無窮者也。罪業報應教化地獄經云。信相菩	001	之  修 行 學 道 受 戒 之 人  不 可 不 慎  一 有 毀 犯  依 上 所 說  受 如 是 苦 無 窮 者 也  罪 業 報 應 教 化 地 獄 經 云  信 相 菩 
ZH_X44_0750_001:0876b11	薩白佛言。世尊。今有受罪眾生。為諸獄卒。剉碓斬身。從足斬之。乃至其頂斬之已訖。旋風吹活。而復斬之。何罪	001	薩 白 佛 言  世 尊  今 有 受 罪 眾 生  為 諸 獄 卒  剉 碓 斬 身  從 足 斬 之  乃 至 其 頂 斬 之 已 訖  旋 風 吹 活  而 復 斬 之  何 罪 
ZH_X44_0750_001:0876b12	所致。佛言。以前世〔持〕齋月殺生。不信三寶。不孝父母。屠兒魁膾。斬截眾生。故獲斯罪。其間更有鑊湯爐炭劍樹	001	所 致  佛 言  以 前 世  持  齋 月 殺 生  不 信 三 寶  不 孝 父 母  屠 兒 魁 膾  斬 截 眾 生  故 獲 斯 罪  其 間 更 有 鑊 湯 爐 炭 劍 樹 
ZH_X44_0750_001:0876b13	刀山寒氷剝裂種種諸苦。不可勝言。皆是生前所作殺盜淫妄飲酒。昏迷無智慧心。造諸惡業。受斯罪報。受罪	001	刀 山 寒 氷 剝 裂 種 種 諸 苦  不 可 勝 言  皆 是 生 前 所 作 殺 盜 淫 妄 飲 酒  昏 迷 無 智 慧 心  造 諸 惡 業  受 斯 罪 報  受 罪 
ZH_X44_0750_001:0876b14	眾生。白世尊言。作何善行。得離斯苦。佛言。當勤孝順父母。敬事師長。皈奉三尊。勤行布施。持戒忍辱精進禪定	001	眾 生  白 世 尊 言  作 何 善 行  得 離 斯 苦  佛 言  當 勤 孝順父母  敬 事 師 長  皈 奉 三 尊  勤 行 布 施  持 戒 忍 辱 精 進 禪 定 
ZH_X44_0750_001:0876b15	智慧。慈悲喜捨。怨親平等。同己無二。不欺孤老。不輕下賤。護彼如己。汝等若能如是修行。則為已得報佛之恩。	001	智 慧  慈 悲 喜 捨  怨 親 平 等  同 己 無 二  不 欺 孤 老  不 輕 下 賤  護 彼 如 己  汝 等 若 能 如 是 修 行  則 為 已 得 報 佛 之 恩  
ZH_X44_0750_001:0876b16	永離眾苦。乃至不墮三塗八難之處。地獄休息。苦痛安寧。是故當知苦樂罪福。本〔罪〕天降。亦非地生。又非人與。	001	永 離 眾 苦  乃 至 不 墮 三 塗 八 難 之 處  地 獄 休 息  苦 痛 安 寧  是故當知 苦 樂 罪 福  本  罪  天 降  亦 非 地 生  又 非 人 與  
ZH_X44_0750_001:0876b17	唯是自心之所招感也。故應戒謹恐懼。慎毋忽之。一者要明戒相。二要攝持一心。謹潔無犯。猶若氷霜〔如〕名清	001	唯 是 自 心 之 所 招 感 也  故 應 戒 謹 恐 懼  慎 毋 忽 之  一 者 要 明 戒 相  二 要 攝 持 一 心  謹 潔 無 犯  猶 若 氷 霜  如  名 清 
ZH_X44_0750_001:0876b18	淨持戒之人也。珍重。更有破戒。有五過失。具如四分略解之。後可知。以上總明五篇。以定輕重罪報之果已竟。	001	淨 持 戒 之 人 也  珍 重  更 有 破 戒  有 五 過 失  具 如 四 分 略 解 之  後 可 知  以 上 總 明 五 篇  以 定 輕 重 罪 報 之 果 已 竟  
ZH_X44_0750_001:0876b19	下別明五百以應輕重報果之因。有十六品。初佛事品。至第十七沙彌品。且初。佛事品)。	001	下 別 明 五 百 以 應 輕 重 報 果 之 因  有 十 六 品  初 佛 事 品  至 第 十 七 沙 彌 品  且 初  佛 事 品   
ZH_X44_0750_001:0876b20	問佛事品第二	001	問 佛 事 品 第 二 
ZH_X44_0750_001:0876b21	(佛事者。或塑畫聖像。葢造佛[乃@共]。乃至禮敬供養三寶等。皆名佛事。下言佛物者。皆為此事而有也。佛為最	001	 佛 事 者  或 塑 畫 聖 像  葢 造 佛 [乃共]  乃 至 禮 敬 供養三寶 等  皆 名 佛 事  下 言 佛 物 者  皆 為 此 事 而 有 也  佛 為 最 
ZH_X44_0750_001:0876b22	勝之尊。事為最大之事。遵行者功德無邊。違忤者罪報無盡。先問於佛事。後以法僧等事。而次第問之。凡	001	勝 之 尊  事 為 最 大 之 事  遵 行 者 功 德 無 邊  違 忤 者 罪 報 無 盡  先 問 於 佛 事  後 以 法 僧 等 事  而 次 第 問 之  凡 
ZH_X44_0750_001:0876b23	三十七條問答○佛物可移問第一)。	001	三 十 七 條 問 答  佛 物 可 移 問 第 一   
ZH_X44_0750_001:0876b24	問。(凡問之一字。即是目連尊者請問世尊之說)佛物先在一處。(佛物者。即指塑畫佛	001	問   凡 問 之 一 字  即 是 目 連 尊 者 請 問 世 尊 之 說  佛 物 先 在 一 處   佛 物 者  即 指 塑 畫 佛 
ZH_X44_0750_001:0876c01	像。葢造佛堂。乃至本處佛前所供香燈幡葢鐘皷等物也。若)有比丘。齎至餘處作	001	像  葢 造 佛 堂  乃 至 本 處 佛 前 所 供 香 燈 幡 葢 鐘 皷 等 物 也  若  有 比 丘  齎 至 餘 處 作 
ZH_X44_0750_001:0876c02	佛事。犯何事。(必得何罪)。答。(凡答之一字。即世尊答目連尊者所問之言)犯棄。(極重	001	佛 事  犯 何 事   必 得 何 罪   答   凡 答 之 一 字  即 世 尊 答 目 連 尊 者 所 問 之 言  犯 棄   極 重 
ZH_X44_0750_001:0876c03	波羅夷罪報。如上初篇所明。此以貪心為利。移此作彼。互有互無。因果有錯。與盜佛物相同。故犯棄罪。所以)	001	波羅夷罪 報  如 上 初 篇 所 明  此 以 貪 心 為 利  移 此 作 彼  互 有 互 無  因 果 有 錯  與 盜 佛 物 相 同  故 犯 棄 罪  所 以  
ZH_X44_0750_001:0876c04	一切佛物。都不得移動。(一切者。統該之說。犯罪亦例上。下開)若有事難。	001	一 切 佛 物  都 不 得 移 動   一 切 者  統 該 之 說  犯 罪 亦 例 上  下 開  若 有 事 難  
ZH_X44_0750_001:0876c05	眾僧盡去。(或有水火刀兵王賊等難。眾僧必不能住者)當白眾。若眾聽。得	001	眾 僧 盡 去   或 有 水 火 刀 兵 王 賊 等 難  眾 僧 必 不 能 住 者  當 白 眾  若 眾 聽  得 
ZH_X44_0750_001:0876c06	賷至餘處。(佛事)無罪(眾若不聽。則亦犯罪。如上人王之物。尚不敢移。法王之物。理當尊重。	001	賷 至 餘 處   佛 事  無 罪  眾 若 不 聽  則 亦 犯 罪  如 上 人 王 之 物  尚 不 敢 移  法 王 之 物  理 當 尊 重  
ZH_X44_0750_001:0876c07	故不可也○物易供器問第二)。	001	故 不 可 也  物 易 供 器 問 第 二   
ZH_X44_0750_001:0876c08	問。佛物(當指塑畫佛像餘剩之物。可以)得買供養具(供佛)否。答得(總是佛之	001	問  佛 物  當 指 塑 畫 佛 像 餘 剩 之 物  可 以  得 買 供 養 具  供 佛  否  答 得  總 是 佛 之 
ZH_X44_0750_001:0876c09	受用。皆令施主得勝福故。若供神道等。即不得○造堂與賃問第三)。	001	受 用  皆 令 施 主 得 勝 福 故  若 供 神 道 等  即 不 得  造 堂 與 賃 問 第 三   
ZH_X44_0750_001:0876c10	問。佛物造堂。與直可賃否。(賃者。即今租典之謂也。物亦指塑畫所餘等物。將此	001	問  佛 物 造 堂  與 直 可 賃 否   賃 者  即 今 租 典 之 謂 也  物 亦 指 塑 畫 所 餘 等 物  將 此 
ZH_X44_0750_001:0876c11	造成私堂人。或與直賃之。得所直物。私用可不)。答。一切佛物得買。不得賃。(以佛	001	造 成 私 堂 人  或 與 直 賃 之  得 所 直 物  私 用 可 不   答  一 切 佛 物 得 買  不 得 賃   以 佛 
ZH_X44_0750_001:0876c12	不同世人。有所取物故。此堂當供養佛。如不造堂佛物所餘。當買供具供佛則可。如造堂賃用。因果有差。與盜	001	不 同 世 人  有 所 取 物 故  此 堂 當 供 養 佛  如 不 造 堂 佛 物 所 餘  當 買 供 具 供 佛 則 可  如 造 堂 賃 用  因 果 有 差  與 盜 
ZH_X44_0750_001:0876c13	佛物罪同。斷不可也。人或欲買此堂。應如下文五倍價。所得之值原作佛事。始得無咎○佛物借使問第四)。	001	佛 物 罪 同  斷 不 可 也  人 或 欲 買 此 堂  應 如 下 文 五 倍 價  所 得 之 值 原 作 佛 事  始 得 無 咎  佛 物 借 使 問 第 四   
ZH_X44_0750_001:0876c14	問。比丘作佛事。(或在寺院或檀越家。供養三寶。禮懺誦經等。雖云法事。即是佛事。事完。檀	001	問  比 丘 作 佛 事   或 在 寺 院 或 檀 越 家  供養三寶  禮 懺 誦 經 等  雖 云 法 事  即 是 佛 事  事 完  檀 
ZH_X44_0750_001:0876c15	越或以佛奴等而作謝儀。比丘)得佛奴牛驢馬。(若自若他)得借使不。答。若	001	越 或 以 佛 奴 等 而 作 謝 儀  比 丘  得 佛 奴 牛 驢 馬   若 自 若 他  得 借 使 不  答  若 
ZH_X44_0750_001:0876c16	知本是佛物不得。(互用佛物故。如)不知得。(何以故)以非法得故。	001	知 本 是 佛 物 不 得   互 用 佛 物 故  如  不 知 得   何 以 故  以 非 法 得 故  
ZH_X44_0750_001:0876c17	(以全不知是佛物。亦不知檀用有罪故得。知而故違得罪。佛奴者。用佛物買之。佛前使役者是也○僧地作籬	001	 以 全 不 知 是 佛 物  亦 不 知 檀 用 有 罪 故 得  知 而 故 違 得 罪  佛 奴 者  用 佛 物 買 之  佛 前 使 役 者 是 也  僧 地 作 籬 
ZH_X44_0750_001:0876c18	問第五)。	001	問 第 五   
ZH_X44_0750_001:0876c19	問。僧地起塔。用佛物作籬。籬裹可住不。(僧地僧塔理應僧住。籬既	001	問  僧 地 起 塔  用 佛 物 作 籬  籬 裹 可 住 不   僧 地 僧 塔 理 應 僧 住  籬 既 
ZH_X44_0750_001:0876c20	屬佛。僧可住否)。答。若知(佛物)而故入犯墮。(如上眾合罪報)不知不犯。若	001	屬 佛  僧 可 住 否   答  若 知  佛 物  而 故 入 犯 墮   如 上 眾 合 罪 報  不 知 不 犯  若 
ZH_X44_0750_001:0876c21	知故住。(或有知法者一諫。乃至)過三諫。犯決斷。(此以殘罪決定。斷然不可改。故	001	知 故 住   或 有 知 法 者 一 諫  乃 至  過 三 諫  犯 決 斷   此 以 殘 罪 決 定  斷 然 不 可 改  故 
ZH_X44_0750_001:0876c22	名決斷。犯此罪者。墮大嘷呌地獄。亦如上說)過四諫。轉犯重。(如上炎熱地獄等罪。言諫	001	名 決 斷  犯 此 罪 者  墮 大 嘷 呌 地 獄  亦 如 上 說  過 四 諫  轉 犯 重   如 上 炎熱地獄 等 罪  言 諫 
ZH_X44_0750_001:0876c23	者。應云大德此雖僧地僧塔。籬屬千佛。用佛物者不善。勿住於此住地得罪。一違佛語。二差因果。斷乎不可。如	001	者  應 云 大 德 此 雖 僧 地 僧 塔  籬 屬 千 佛  用 佛 物 者 不 善  勿 住 於 此 住 地 得 罪  一 違 佛 語  二 差 因 果  斷 乎 不 可  如 
